GEOID,year,state_alpha,county_name,acres_harvested_all,acres_harvested_irr,acres_harvested_noirr,acres_planted_all,acres_planted_irr,acres_planted_noirr,production_bu_all,production_bu_irr,production_bu_noirr,yield_bu_acre_all,yield_bu_acre_irr,yield_bu_acre_noirr
08099,2010,CO,PROWERS,28100.0,,,32600.0,,,4270000.0,,,152.0,,
08099,2011,CO,PROWERS,20500.0,,,26500.0,,,2633000.0,,,128.4,,
08099,2012,CO,PROWERS,11000.0,,,19400.0,,,1744000.0,,,158.5,,
08099,2019,CO,PROWERS,14800.0,,,36000.0,,,2467000.0,,,166.7,,
08099,2020,CO,PROWERS,16200.0,,,26300.0,,,2755000.0,,,170.1,,
08099,2023,CO,PROWERS,7960.0,,,15300.0,,,1275000.0,,,160.2,,
08099,2024,CO,PROWERS,4330.0,,,22200.0,,,813000.0,,,187.8,,
08101,2004,CO,PUEBLO,2400.0,2400.0,,3400.0,3400.0,,450000.0,450000.0,,187.5,187.5,
08101,2005,CO,PUEBLO,4500.0,4500.0,,4500.0,4500.0,,720000.0,720000.0,,160.0,160.0,
08101,2006,CO,PUEBLO,1500.0,1500.0,,3200.0,3200.0,,307000.0,307000.0,,204.5,204.5,
08101,2007,CO,PUEBLO,4400.0,,,7200.0,,1000.0,854000.0,,,194.0,,0.0
08101,2008,CO,PUEBLO,5800.0,,,7500.0,,,1240000.0,,,214.0,,
08101,2010,CO,PUEBLO,5400.0,,,6500.0,,,1042000.0,,,193.0,,
08101,2011,CO,PUEBLO,6900.0,,,7900.0,,,1319000.0,,,191.2,,
08101,2012,CO,PUEBLO,5400.0,,,6200.0,,,1100000.0,,,203.7,,
08101,2017,CO,PUEBLO,5650.0,,,6100.0,,,1094000.0,,,193.6,,
08101,2018,CO,PUEBLO,3900.0,,,5500.0,,,533000.0,,,136.7,,
08101,2019,CO,PUEBLO,5300.0,,,5600.0,,,1058000.0,,,199.6,,
08101,2020,CO,PUEBLO,4200.0,,,5200.0,,,800000.0,,,190.5,,
08101,2021,CO,PUEBLO,4670.0,,,5600.0,,,955000.0,,,204.5,,
08101,2022,CO,PUEBLO,1980.0,,,3000.0,,,389000.0,,,196.5,,
08101,2023,CO,PUEBLO,2820.0,,,4100.0,,,538000.0,,,190.8,,
08115,2004,CO,SEDGWICK,41500.0,29300.0,12200.0,47100.0,32600.0,14500.0,5370000.0,4805000.0,565000.0,129.5,164.0,46.5
08115,2005,CO,SEDGWICK,44000.0,31000.0,13000.0,46600.0,31900.0,14700.0,6473500.0,5750000.0,723500.0,147.0,185.5,55.5
08115,2006,CO,SEDGWICK,39500.0,31000.0,8500.0,44600.0,32800.0,11800.0,6123000.0,5770000.0,353000.0,155.0,186.0,41.5
08115,2007,CO,SEDGWICK,38100.0,29000.0,9100.0,40000.0,30000.0,10000.0,6490000.0,5700000.0,790000.0,170.5,196.5,87.0
08115,2010,CO,SEDGWICK,58200.0,34300.0,23900.0,59000.0,35000.0,24000.0,8750000.0,6945000.0,1805000.0,150.3,202.5,75.5
08115,2011,CO,SEDGWICK,55300.0,,,60500.0,,,7298000.0,,,132.0,,
08115,2012,CO,SEDGWICK,55200.0,,,62000.0,,,6077000.0,,,110.1,,
08115,2013,CO,SEDGWICK,53000.0,,,57800.0,,,6221000.0,,,117.4,,
08115,2014,CO,SEDGWICK,54900.0,,,57300.0,,,8225000.0,,,149.8,,
08115,2015,CO,SEDGWICK,50600.0,,,52500.0,,,6830000.0,,,135.0,,
08115,2016,CO,SEDGWICK,54900.0,28500.0,26400.0,66600.0,37600.0,29000.0,6710000.0,4600000.0,2110000.0,122.2,161.4,79.9
08115,2017,CO,SEDGWICK,65800.0,,,70100.0,,,9245000.0,,,140.5,,
08115,2018,CO,SEDGWICK,62200.0,,,67900.0,,,8004000.0,,,128.7,,
08115,2019,CO,SEDGWICK,73600.0,,,75500.0,,,10620000.0,,,144.3,,
08115,2020,CO,SEDGWICK,67200.0,,,79800.0,,,7291000.0,,,108.5,,
08115,2022,CO,SEDGWICK,39700.0,,,71100.0,,,5300000.0,,,133.5,,
08115,2023,CO,SEDGWICK,65400.0,,,71100.0,,,7462000.0,,,114.1,,
08121,2004,CO,WASHINGTON,51000.0,25000.0,26000.0,55900.0,26300.0,29600.0,5130000.0,4200000.0,930000.0,100.5,168.0,36.0
08121,2005,CO,WASHINGTON,50600.0,25100.0,25500.0,57000.0,27000.0,30000.0,4420000.0,3690000.0,730000.0,87.5,147.0,28.5
08121,2006,CO,WASHINGTON,39500.0,20000.0,19500.0,45000.0,21000.0,24000.0,4390000.0,3790000.0,600000.0,111.0,189.5,31.0
08121,2007,CO,WASHINGTON,54500.0,20000.0,34500.0,58200.0,21200.0,37000.0,5810000.0,3670000.0,2140000.0,106.5,183.5,62.0
08121,2008,CO,WASHINGTON,52400.0,,,66800.0,,,4070000.0,,,78.0,,
08121,2010,CO,WASHINGTON,84900.0,29000.0,55900.0,85400.0,29300.0,56100.0,8870000.0,5200000.0,3670000.0,104.5,179.3,65.7
08121,2011,CO,WASHINGTON,91300.0,,,97500.0,,,7285000.0,,,79.8,,
08121,2012,CO,WASHINGTON,58100.0,,,94400.0,,,3872000.0,,,66.6,,
08121,2014,CO,WASHINGTON,76200.0,,,78000.0,,,8278000.0,,,108.6,,
08121,2017,CO,WASHINGTON,130600.0,,,142200.0,,,10385000.0,,,79.5,,
08121,2018,CO,WASHINGTON,120700.0,20200.0,100500.0,139200.0,28200.0,111000.0,7434000.0,2947000.0,4487000.0,61.6,145.9,44.6
08121,2019,CO,WASHINGTON,117300.0,,,122000.0,,,8280000.0,,,70.6,,
08121,2020,CO,WASHINGTON,81600.0,,,126500.0,,,5250000.0,,,64.3,,
08121,2021,CO,WASHINGTON,109700.0,,,131000.0,,,5123000.0,,,46.7,,
08121,2022,CO,WASHINGTON,80300.0,,,116000.0,,,3541000.0,,,44.1,,
08121,2023,CO,WASHINGTON,98900.0,,,108000.0,,,8760000.0,,,88.6,,
08121,2024,CO,WASHINGTON,114000.0,,,121000.0,,,6829000.0,,,59.9,,
08123,2004,CO,WELD,56000.0,53600.0,2400.0,101000.0,98400.0,2600.0,8988000.0,8928000.0,60000.0,160.5,166.5,25.0
08123,2005,CO,WELD,55900.0,54000.0,1900.0,107200.0,102400.0,4800.0,9600000.0,9540000.0,60000.0,171.5,176.5,31.5
08123,2006,CO,WELD,65700.0,,,104100.0,,,11332000.0,,,172.5,,
08123,2007,CO,WELD,95100.0,76000.0,19100.0,148000.0,126000.0,22000.0,14416000.0,13530000.0,886000.0,151.5,178.0,46.5
08123,2008,CO,WELD,73400.0,,,123800.0,,,12357000.0,,,168.0,,
08123,2009,CO,WELD,83000.0,,,115600.0,,,14605000.0,,,176.0,,
08123,2010,CO,WELD,93700.0,90000.0,3700.0,126900.0,123000.0,3900.0,18227000.0,17970000.0,257000.0,194.5,199.7,69.5
08123,2011,CO,WELD,110500.0,101500.0,9000.0,145100.0,135500.0,9600.0,20283000.0,19783000.0,500000.0,183.6,194.9,55.6
08123,2012,CO,WELD,96600.0,,,135800.0,,,17263000.0,,,178.7,,
08123,2013,CO,WELD,65700.0,,,107500.0,,,10659000.0,,,162.2,,
08123,2014,CO,WELD,63000.0,,,116900.0,,,10678000.0,,,169.5,,
08123,2015,CO,WELD,60700.0,,,109300.0,,,10671000.0,,,175.8,,
08123,2016,CO,WELD,73500.0,66000.0,7500.0,119200.0,111000.0,8200.0,11570000.0,11360000.0,210000.0,157.4,172.1,28.0
08123,2017,CO,WELD,60400.0,,,123900.0,,,10595000.0,,,175.4,,
08123,2018,CO,WELD,59600.0,,,124500.0,,,8057000.0,,,135.2,,
08123,2019,CO,WELD,51500.0,,,119000.0,,,9120000.0,,,177.1,,
08123,2021,CO,WELD,78300.0,,,107500.0,,,13209000.0,,,168.7,,
08123,2022,CO,WELD,80300.0,,,109500.0,,,10399000.0,,,129.5,,
08123,2023,CO,WELD,35000.0,,,108000.0,,,7392000.0,,,211.2,,
08123,2024,CO,WELD,44300.0,,,105500.0,,,8789000.0,,,198.4,,
08125,2004,CO,YUMA,236700.0,224000.0,12700.0,247200.0,231300.0,15900.0,43640000.0,43100000.0,540000.0,184.5,192.5,42.5
08125,2005,CO,YUMA,207400.0,195400.0,12000.0,225000.0,210000.0,15000.0,40213000.0,39900000.0,313000.0,194.0,204.0,26.0
08125,2006,CO,YUMA,216000.0,200000.0,16000.0,223200.0,205000.0,18200.0,47217000.0,46500000.0,717000.0,218.5,232.5,45.0
08125,2007,CO,YUMA,220000.0,196000.0,24000.0,228000.0,203000.0,25000.0,42490000.0,40710000.0,1780000.0,193.0,207.5,74.0
08125,2008,CO,YUMA,224200.0,206500.0,17700.0,240200.0,220000.0,20200.0,40685000.0,39570000.0,1115000.0,181.0,192.0,63.0
08125,2009,CO,YUMA,183200.0,,,222500.0,,,32234000.0,,,176.0,,
08125,2010,CO,YUMA,225400.0,193000.0,32400.0,245000.0,212000.0,33000.0,42707000.0,39880000.0,2827000.0,189.5,206.6,87.3
08125,2011,CO,YUMA,247900.0,209000.0,38900.0,262000.0,220000.0,42000.0,44007000.0,41720000.0,2287000.0,177.5,199.6,58.8
08125,2012,CO,YUMA,223000.0,203000.0,20000.0,261000.0,223000.0,38000.0,42223000.0,41700000.0,523000.0,189.3,205.4,26.2
08125,2013,CO,YUMA,220500.0,,,242000.0,,,41193000.0,,,186.8,,
08125,2014,CO,YUMA,208500.0,,,221000.0,,,41048000.0,,,196.9,,
08125,2015,CO,YUMA,202000.0,,,216500.0,,,39030000.0,,,193.2,,
08125,2016,CO,YUMA,213400.0,,,224700.0,,,39160000.0,,,183.5,,
08125,2017,CO,YUMA,230800.0,182000.0,48800.0,238400.0,187500.0,50900.0,44878000.0,40135000.0,4743000.0,194.4,220.5,97.2
08125,2018,CO,YUMA,216400.0,,,242600.0,,,42517000.0,,,196.5,,
08125,2019,CO,YUMA,241000.0,,,258000.0,,,42115000.0,,,174.8,,
08125,2020,CO,YUMA,197900.0,,,240000.0,,,34600000.0,,,174.8,,
08125,2021,CO,YUMA,203000.0,,,239000.0,,,38077000.0,,,187.6,,
08125,2022,CO,YUMA,200000.0,,,233000.0,,,40096000.0,,,200.5,,
08125,2023,CO,YUMA,177000.0,,,231500.0,,,30000000.0,,,169.5,,
08125,2024,CO,YUMA,218500.0,,,242500.0,,,41388000.0,,,189.4,,
19001,2004,IA,ADAIR,106000.0,,,108000.0,,,19300000.0,,,182.1,,
19001,2005,IA,ADAIR,106500.0,,,109000.0,,,16930000.0,,,159.0,,
19001,2006,IA,ADAIR,103300.0,,,104000.0,,,17035000.0,,,164.9,,
19001,2007,IA,ADAIR,115100.0,,,116500.0,,,18498000.0,,,160.7,,
19001,2008,IA,ADAIR,102000.0,,,104000.0,,,17200000.0,,,169.0,,
19001,2009,IA,ADAIR,112000.0,,,113500.0,,,20078000.0,,,179.3,,
19001,2010,IA,ADAIR,104500.0,,,105500.0,,,14540000.0,,,139.1,,
19001,2011,IA,ADAIR,109300.0,,,112000.0,,,16700000.0,,,152.8,,
19001,2012,IA,ADAIR,104500.0,,,110000.0,,,10908000.0,,,104.4,,
19001,2013,IA,ADAIR,109900.0,,,113000.0,,,15140000.0,,,137.8,,
19001,2014,IA,ADAIR,104300.0,,,109500.0,,,17653000.0,,,169.3,,
19001,2015,IA,ADAIR,107400.0,,,112000.0,,,18954000.0,,,176.5,,
19001,2016,IA,ADAIR,113800.0,,,115000.0,,,21659000.0,,,190.3,,
19001,2017,IA,ADAIR,104100.0,,,108500.0,,,18235000.0,,,175.2,,
19001,2018,IA,ADAIR,103100.0,,,108500.0,,,15414000.0,,,149.5,,
19001,2019,IA,ADAIR,106300.0,,,110500.0,,,18765000.0,,,176.5,,
19001,2020,IA,ADAIR,108200.0,,,109000.0,,,18253000.0,,,168.7,,
19001,2022,IA,ADAIR,105100.0,,,110500.0,,,17257000.0,,,164.2,,
19001,2024,IA,ADAIR,106900.0,,,108500.0,,,22577000.0,,,211.2,,
19003,2004,IA,ADAMS,63500.0,,,65000.0,,,10750000.0,,,169.3,,
19003,2005,IA,ADAMS,64500.0,,,66000.0,,,10130000.0,,,157.1,,
19003,2006,IA,ADAMS,63800.0,,,65500.0,,,9277000.0,,,145.4,,
19003,2007,IA,ADAMS,69200.0,,,71000.0,,,10616000.0,,,153.4,,
19003,2008,IA,ADAMS,64000.0,,,65500.0,,,10000000.0,,,156.0,,
19003,2009,IA,ADAMS,71200.0,,,72000.0,,,11966000.0,,,168.1,,
19003,2010,IA,ADAMS,69000.0,,,71000.0,,,9610000.0,,,139.3,,
19003,2011,IA,ADAMS,71000.0,,,73000.0,,,10770000.0,,,151.7,,
19003,2012,IA,ADAMS,71500.0,,,73500.0,,,7852000.0,,,109.8,,
19003,2013,IA,ADAMS,71100.0,,,74500.0,,,10495000.0,,,147.6,,
19003,2014,IA,ADAMS,73900.0,,,75500.0,,,12554000.0,,,169.9,,
19003,2015,IA,ADAMS,72400.0,,,74400.0,,,12279000.0,,,169.6,,
19003,2016,IA,ADAMS,70800.0,,,74000.0,,,13269000.0,,,187.4,,
19003,2017,IA,ADAMS,67300.0,,,71500.0,,,12105000.0,,,179.9,,
19003,2018,IA,ADAMS,68900.0,,,71000.0,,,11824000.0,,,171.6,,
19003,2020,IA,ADAMS,69000.0,,,70000.0,,,11958000.0,,,173.3,,
19005,2004,IA,ALLAMAKEE,63000.0,,,70000.0,,,10290000.0,,,163.3,,
19005,2005,IA,ALLAMAKEE,65000.0,,,72000.0,,,11530000.0,,,177.4,,
19005,2006,IA,ALLAMAKEE,62100.0,,,69000.0,,,10319000.0,,,166.2,,
19005,2007,IA,ALLAMAKEE,71200.0,,,78000.0,,,11901000.0,,,167.1,,
19005,2008,IA,ALLAMAKEE,67500.0,,,77000.0,,,11500000.0,,,170.0,,
19005,2009,IA,ALLAMAKEE,73500.0,,,83000.0,,,13200000.0,,,179.6,,
19005,2010,IA,ALLAMAKEE,79500.0,,,86000.0,,,13980000.0,,,175.8,,
19005,2011,IA,ALLAMAKEE,86900.0,,,92500.0,,,15060000.0,,,173.3,,
19005,2012,IA,ALLAMAKEE,83300.0,,,96500.0,,,12791000.0,,,153.6,,
19005,2013,IA,ALLAMAKEE,78100.0,,,88500.0,,,12658000.0,,,162.1,,
19005,2014,IA,ALLAMAKEE,80400.0,,,94500.0,,,14120000.0,,,175.6,,
19005,2015,IA,ALLAMAKEE,82400.0,,,90000.0,,,14452000.0,,,175.4,,
19005,2016,IA,ALLAMAKEE,76700.0,,,92000.0,,,15728000.0,,,205.1,,
19005,2017,IA,ALLAMAKEE,76100.0,,,91500.0,,,14498000.0,,,190.5,,
19005,2018,IA,ALLAMAKEE,73700.0,,,93500.0,,,14623000.0,,,198.4,,
19005,2019,IA,ALLAMAKEE,82600.0,,,97000.0,,,15461000.0,,,187.2,,
19005,2020,IA,ALLAMAKEE,87600.0,,,96000.0,,,17196000.0,,,196.3,,
19005,2021,IA,ALLAMAKEE,85900.0,,,93900.0,,,17051000.0,,,198.5,,
19005,2022,IA,ALLAMAKEE,76200.0,,,90900.0,,,16452000.0,,,215.9,,
19005,2023,IA,ALLAMAKEE,78000.0,,,93200.0,,,14344000.0,,,183.9,,
19005,2024,IA,ALLAMAKEE,84500.0,,,91500.0,,,18277000.0,,,216.3,,
19007,2004,IA,APPANOOSE,31000.0,,,32000.0,,,5330000.0,,,171.9,,
19007,2005,IA,APPANOOSE,30000.0,,,31000.0,,,4500000.0,,,150.0,,
19007,2006,IA,APPANOOSE,26400.0,,,27000.0,,,4163000.0,,,157.7,,
19007,2007,IA,APPANOOSE,36200.0,,,37500.0,,,5503000.0,,,152.0,,
19007,2008,IA,APPANOOSE,24500.0,,,25500.0,,,2900000.0,,,118.0,,
19007,2009,IA,APPANOOSE,33600.0,,,34500.0,,,5141000.0,,,153.0,,
19007,2010,IA,APPANOOSE,31500.0,,,33000.0,,,2370000.0,,,75.2,,
19007,2011,IA,APPANOOSE,33100.0,,,35700.0,,,3975000.0,,,120.1,,
19007,2012,IA,APPANOOSE,29800.0,,,36500.0,,,1327000.0,,,44.5,,
19007,2013,IA,APPANOOSE,31100.0,,,33800.0,,,3394000.0,,,109.1,,
19007,2014,IA,APPANOOSE,32600.0,,,34100.0,,,5572000.0,,,170.9,,
19007,2015,IA,APPANOOSE,33400.0,,,35000.0,,,5155000.0,,,154.3,,
19007,2016,IA,APPANOOSE,30600.0,,,31100.0,,,5702000.0,,,186.3,,
19007,2017,IA,APPANOOSE,28000.0,,,29800.0,,,4760000.0,,,170.0,,
19007,2019,IA,APPANOOSE,29200.0,,,30100.0,,,4870000.0,,,166.8,,
19007,2020,IA,APPANOOSE,29600.0,,,31300.0,,,4251000.0,,,143.6,,
19007,2021,IA,APPANOOSE,32200.0,,,34200.0,,,5526000.0,,,171.6,,
19007,2022,IA,APPANOOSE,28300.0,,,30000.0,,,4135000.0,,,146.1,,
19007,2023,IA,APPANOOSE,36000.0,,,38500.0,,,6221000.0,,,172.8,,
19009,2004,IA,AUDUBON,106500.0,,,108000.0,,,19130000.0,,,179.6,,
19009,2005,IA,AUDUBON,107000.0,,,108000.0,,,18420000.0,,,172.1,,
19009,2006,IA,AUDUBON,107300.0,,,108000.0,,,18658000.0,,,173.9,,
19009,2007,IA,AUDUBON,115300.0,,,116500.0,,,18534000.0,,,160.7,,
19009,2008,IA,AUDUBON,109000.0,,,112000.0,,,19700000.0,,,181.0,,
19009,2009,IA,AUDUBON,112000.0,,,114500.0,,,21320000.0,,,190.4,,
19009,2010,IA,AUDUBON,111000.0,,,112500.0,,,17790000.0,,,160.3,,
19009,2011,IA,AUDUBON,116200.0,,,117500.0,,,20520000.0,,,176.6,,
19009,2012,IA,AUDUBON,118000.0,,,120500.0,,,13541000.0,,,114.8,,
19009,2013,IA,AUDUBON,116500.0,,,119000.0,,,18297000.0,,,157.1,,
19009,2014,IA,AUDUBON,112800.0,,,115000.0,,,20921000.0,,,185.5,,
19009,2015,IA,AUDUBON,108100.0,,,110000.0,,,20520000.0,,,189.8,,
19009,2016,IA,AUDUBON,112000.0,,,114000.0,,,23078000.0,,,206.1,,
19009,2017,IA,AUDUBON,105100.0,,,106000.0,,,22199000.0,,,211.2,,
19009,2018,IA,AUDUBON,109500.0,,,111500.0,,,19715000.0,,,180.0,,
19009,2019,IA,AUDUBON,107500.0,,,109000.0,,,23218000.0,,,216.0,,
19009,2020,IA,AUDUBON,109100.0,,,112000.0,,,18634000.0,,,170.8,,
19009,2021,IA,AUDUBON,104400.0,,,106000.0,,,22547000.0,,,216.0,,
19009,2022,IA,AUDUBON,107100.0,,,110500.0,,,21195000.0,,,197.9,,
19009,2023,IA,AUDUBON,104000.0,,,107500.0,,,20550000.0,,,197.6,,
19009,2024,IA,AUDUBON,110600.0,,,111000.0,,,24797000.0,,,224.2,,
19011,2004,IA,BENTON,179000.0,,,183000.0,,,30750000.0,,,171.8,,
19011,2005,IA,BENTON,180500.0,,,185000.0,,,30685000.0,,,170.0,,
19011,2006,IA,BENTON,179900.0,,,183000.0,,,30835000.0,,,171.4,,
19011,2007,IA,BENTON,201800.0,,,206000.0,,,36369000.0,,,180.2,,
19011,2008,IA,BENTON,187500.0,,,195500.0,,,33600000.0,,,179.0,,
19011,2009,IA,BENTON,192500.0,,,197500.0,,,35563000.0,,,184.7,,
19011,2010,IA,BENTON,193500.0,,,197500.0,,,34630000.0,,,179.0,,
19011,2011,IA,BENTON,205500.0,,,209000.0,,,32300000.0,,,157.2,,
19011,2012,IA,BENTON,198100.0,,,203500.0,,,25615000.0,,,129.3,,
19011,2013,IA,BENTON,189700.0,,,196000.0,,,31049000.0,,,163.7,,
19011,2014,IA,BENTON,192700.0,,,194500.0,,,35731000.0,,,185.4,,
19011,2015,IA,BENTON,190100.0,,,194000.0,,,35645000.0,,,187.5,,
19011,2016,IA,BENTON,202000.0,,,206000.0,,,40385000.0,,,199.9,,
19011,2017,IA,BENTON,190400.0,,,194000.0,,,41002000.0,,,215.3,,
19011,2018,IA,BENTON,184900.0,,,191500.0,,,39682000.0,,,214.6,,
19011,2019,IA,BENTON,186400.0,,,194000.0,,,36831000.0,,,197.6,,
19011,2020,IA,BENTON,151000.0,,,192500.0,,,21865000.0,,,144.8,,
19011,2021,IA,BENTON,175300.0,,,180500.0,,,37115000.0,,,211.7,,
19011,2022,IA,BENTON,180400.0,,,188000.0,,,39995000.0,,,221.7,,
19011,2023,IA,BENTON,183500.0,,,192000.0,,,36645000.0,,,199.7,,
19011,2024,IA,BENTON,181800.0,,,184000.0,,,43377000.0,,,238.6,,
19013,2004,IA,BLACK HAWK,138000.0,,,140000.0,,,24580000.0,,,178.1,,
19013,2005,IA,BLACK HAWK,144000.0,,,146000.0,,,26020000.0,,,180.7,,
19013,2006,IA,BLACK HAWK,139400.0,,,140500.0,,,25865000.0,,,185.5,,
19013,2007,IA,BLACK HAWK,158500.0,,,160000.0,,,28004000.0,,,176.7,,
19013,2008,IA,BLACK HAWK,139000.0,,,143500.0,,,23000000.0,,,165.0,,
19013,2009,IA,BLACK HAWK,148500.0,,,151500.0,,,25719000.0,,,173.2,,
19013,2010,IA,BLACK HAWK,144000.0,,,147000.0,,,24540000.0,,,170.4,,
19013,2011,IA,BLACK HAWK,155800.0,,,157000.0,,,29000000.0,,,186.1,,
19013,2012,IA,BLACK HAWK,152500.0,,,155500.0,,,19279000.0,,,126.4,,
19013,2013,IA,BLACK HAWK,140800.0,,,147500.0,,,23390000.0,,,166.1,,
19013,2014,IA,BLACK HAWK,145200.0,,,148500.0,,,23994000.0,,,165.2,,
19013,2015,IA,BLACK HAWK,143400.0,,,145500.0,,,27661000.0,,,192.9,,
19013,2016,IA,BLACK HAWK,152100.0,,,154000.0,,,31388000.0,,,206.4,,
19013,2017,IA,BLACK HAWK,142200.0,,,143500.0,,,29744000.0,,,209.2,,
19013,2018,IA,BLACK HAWK,142500.0,,,146500.0,,,29386000.0,,,206.2,,
19013,2019,IA,BLACK HAWK,144000.0,,,146000.0,,,29535000.0,,,205.1,,
19013,2020,IA,BLACK HAWK,147100.0,,,150000.0,,,24978000.0,,,169.8,,
19013,2021,IA,BLACK HAWK,137200.0,,,140000.0,,,26562000.0,,,193.6,,
19013,2022,IA,BLACK HAWK,131900.0,,,134000.0,,,26700000.0,,,202.4,,
19013,2024,IA,BLACK HAWK,135300.0,,,136500.0,,,27858000.0,,,205.9,,
19015,2004,IA,BOONE,148000.0,,,148500.0,,,28450000.0,,,192.2,,
19015,2005,IA,BOONE,144000.0,,,145000.0,,,27710000.0,,,192.4,,
19015,2006,IA,BOONE,149700.0,,,150000.0,,,25854000.0,,,172.7,,
19015,2007,IA,BOONE,166900.0,,,168000.0,,,30410000.0,,,182.2,,
19015,2008,IA,BOONE,158500.0,,,163500.0,,,26300000.0,,,166.0,,
19015,2009,IA,BOONE,164000.0,,,164500.0,,,30085000.0,,,183.4,,
19015,2010,IA,BOONE,166000.0,,,167000.0,,,26970000.0,,,162.5,,
19015,2011,IA,BOONE,167900.0,,,169500.0,,,30640000.0,,,182.5,,
19015,2012,IA,BOONE,175600.0,,,178500.0,,,25829000.0,,,147.1,,
19015,2013,IA,BOONE,158500.0,,,162000.0,,,24444000.0,,,154.2,,
19015,2014,IA,BOONE,164000.0,,,165000.0,,,29672000.0,,,180.9,,
19015,2015,IA,BOONE,161100.0,,,164000.0,,,30978000.0,,,192.3,,
19015,2016,IA,BOONE,165600.0,,,168000.0,,,34514000.0,,,208.4,,
19015,2017,IA,BOONE,157400.0,,,158500.0,,,30284000.0,,,192.4,,
19015,2018,IA,BOONE,152400.0,,,154500.0,,,29516000.0,,,193.7,,
19015,2019,IA,BOONE,160500.0,,,162000.0,,,31262000.0,,,194.8,,
19015,2020,IA,BOONE,141300.0,,,162500.0,,,22707000.0,,,160.7,,
19015,2021,IA,BOONE,142000.0,,,144000.0,,,29593000.0,,,208.4,,
19015,2022,IA,BOONE,150900.0,,,152500.0,,,30542000.0,,,202.4,,
19015,2023,IA,BOONE,148700.0,,,150000.0,,,33681000.0,,,226.5,,
19015,2024,IA,BOONE,152600.0,,,153000.0,,,33206000.0,,,217.6,,
19017,2004,IA,BREMER,114500.0,,,117500.0,,,21130000.0,,,184.5,,
19017,2005,IA,BREMER,116000.0,,,119000.0,,,22390000.0,,,193.0,,
19017,2006,IA,BREMER,114900.0,,,117000.0,,,21043000.0,,,183.1,,
19017,2007,IA,BREMER,133000.0,,,135500.0,,,24127000.0,,,181.4,,
19017,2008,IA,BREMER,120500.0,,,125500.0,,,19400000.0,,,161.0,,
19017,2009,IA,BREMER,118500.0,,,122000.0,,,22384000.0,,,188.9,,
19017,2010,IA,BREMER,121000.0,,,124500.0,,,21130000.0,,,174.6,,
19017,2011,IA,BREMER,126900.0,,,130000.0,,,24930000.0,,,196.5,,
19017,2012,IA,BREMER,128400.0,,,132500.0,,,17115000.0,,,133.3,,
19017,2013,IA,BREMER,123000.0,,,126500.0,,,21539000.0,,,175.1,,
19017,2014,IA,BREMER,121800.0,,,124500.0,,,19371000.0,,,159.0,,
19017,2015,IA,BREMER,119700.0,,,123000.0,,,24317000.0,,,203.1,,
19017,2016,IA,BREMER,127000.0,,,129000.0,,,26742000.0,,,210.6,,
19017,2017,IA,BREMER,117000.0,,,120000.0,,,24888000.0,,,212.7,,
19017,2018,IA,BREMER,119900.0,,,124000.0,,,25470000.0,,,212.4,,
19017,2019,IA,BREMER,124400.0,,,127000.0,,,26430000.0,,,212.5,,
19017,2020,IA,BREMER,123400.0,,,128000.0,,,23150000.0,,,187.6,,
19017,2021,IA,BREMER,117900.0,,,121500.0,,,23592000.0,,,200.1,,
19017,2022,IA,BREMER,110900.0,,,114500.0,,,23378000.0,,,210.8,,
19017,2023,IA,BREMER,117300.0,,,121000.0,,,23448000.0,,,199.9,,
19017,2024,IA,BREMER,112400.0,,,114500.0,,,23143000.0,,,205.9,,
19019,2004,IA,BUCHANAN,164500.0,,,167000.0,,,26810000.0,,,163.0,,
19019,2005,IA,BUCHANAN,167000.0,,,171000.0,,,29850000.0,,,178.7,,
19019,2006,IA,BUCHANAN,166200.0,,,168000.0,,,30057000.0,,,180.8,,
19019,2007,IA,BUCHANAN,194900.0,,,197500.0,,,33896000.0,,,173.9,,
19019,2008,IA,BUCHANAN,171500.0,,,179500.0,,,28700000.0,,,167.0,,
19019,2009,IA,BUCHANAN,182500.0,,,187000.0,,,31118000.0,,,170.5,,
19019,2010,IA,BUCHANAN,187500.0,,,190500.0,,,31410000.0,,,167.5,,
19019,2011,IA,BUCHANAN,201000.0,,,203000.0,,,37590000.0,,,187.0,,
19019,2012,IA,BUCHANAN,202000.0,,,205500.0,,,28353000.0,,,140.4,,
19019,2013,IA,BUCHANAN,195000.0,,,198000.0,,,32922000.0,,,168.8,,
19019,2014,IA,BUCHANAN,190400.0,,,192500.0,,,32232000.0,,,169.3,,
19019,2015,IA,BUCHANAN,187200.0,,,191500.0,,,35866000.0,,,191.6,,
19019,2016,IA,BUCHANAN,192500.0,,,197500.0,,,39570000.0,,,205.6,,
19019,2017,IA,BUCHANAN,182600.0,,,187000.0,,,40415000.0,,,221.3,,
19019,2018,IA,BUCHANAN,184900.0,,,189500.0,,,38293000.0,,,207.1,,
19019,2019,IA,BUCHANAN,188700.0,,,193500.0,,,41303000.0,,,218.9,,
19019,2020,IA,BUCHANAN,196300.0,,,200000.0,,,36963000.0,,,188.3,,
19019,2021,IA,BUCHANAN,175600.0,,,180000.0,,,36700000.0,,,209.0,,
19019,2022,IA,BUCHANAN,166800.0,,,170500.0,,,34978000.0,,,209.7,,
19019,2023,IA,BUCHANAN,182000.0,,,185500.0,,,34707000.0,,,190.7,,
19019,2024,IA,BUCHANAN,179900.0,,,181000.0,,,39722000.0,,,220.8,,
